run_count,replicate,model,model_label,selected_runs,mean_causal_jsd,mean_null_jsd,snr,detection_power
4,5,gemma-4-31b-it,Gemma 4 31B,"2,4,7,11",0.16249899007023297,0.14902351043779136,1.0904251925944721,0.0660377358490566
4,5,llama-3.1-8b,Llama 3.1-8B,"2,4,7,11",0.09932120849783035,0.0828797162317816,1.1983777577141848,0.06521739130434782
4,6,deepseek-r1,DeepSeek-R1,"4,6,7,9",0.21251786228134184,0.11591259849907036,1.833431956777729,0.16317991631799164
4,6,kimi-k2.5,Kimi K2.5,"4,6,7,9",0.2309085707839085,0.15109197661797097,1.5282649413459597,0.16317991631799164
4,6,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"4,6,7,9",0.157304192242755,0.11815006063375917,1.3313932417721355,0.08898305084745763
4,6,mistral-small-24b,Mistral-Small-24B,"4,6,7,9",0.1983160840318873,0.11175502726863008,1.7745607412826887,0.23076923076923078
4,6,gemma-4-31b-it,Gemma 4 31B,"4,6,7,9",0.18417415610671287,0.1073324135226396,1.7159229915934486,0.15
4,6,llama-3.1-8b,Llama 3.1-8B,"4,6,7,9",0.08234369011151005,0.08558806803750564,0.9620931047938379,0.037209302325581395
4,7,deepseek-r1,DeepSeek-R1,"1,5,9,14",0.21903041892345881,0.14855375614165917,1.4744185849773728,0.15384615384615385
4,7,kimi-k2.5,Kimi K2.5,"1,5,9,14",0.25014322231181807,0.15591937004544631,1.6043113965821438,0.17842323651452283
4,7,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,5,9,14",0.14521325759641568,0.10484009702647873,1.3850927432825648,0.09322033898305085
4,7,mistral-small-24b,Mistral-Small-24B,"1,5,9,14",0.18172835399393034,0.12944641407817167,1.4038886692078316,0.16595744680851063
4,7,gemma-4-31b-it,Gemma 4 31B,"1,5,9,14",0.16547534786355075,0.0955912359114414,1.7310723758907365,0.19457013574660634
4,7,llama-3.1-8b,Llama 3.1-8B,"1,5,9,14",0.08415164889924232,0.11108961625129048,0.757511383502189,0.041666666666666664
4,8,deepseek-r1,DeepSeek-R1,"3,6,13,14",0.2223142226372271,0.10659895214492773,2.0855197744812486,0.2946058091286307
4,8,kimi-k2.5,Kimi K2.5,"3,6,13,14",0.23169366222174043,0.13929429976789237,1.6633391503300146,0.19831223628691982
4,8,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"3,6,13,14",0.1389237925632034,0.09813947652629723,1.41557503137871,0.11440677966101695
4,8,mistral-small-24b,Mistral-Small-24B,"3,6,13,14",0.18007554156531708,0.11634066874060305,1.5478296928722266,0.18723404255319148
4,8,gemma-4-31b-it,Gemma 4 31B,"3,6,13,14",0.18916134586275538,0.09332115342756782,2.0269932262418395,0.12264150943396226
4,8,llama-3.1-8b,Llama 3.1-8B,"3,6,13,14",0.089900445735919,0.0784135515496368,1.1464911862716847,0.09210526315789473
4,9,deepseek-r1,DeepSeek-R1,"1,9,12,13",0.19915935962894957,0.11740892622845915,1.696288059405441,0.15384615384615385
4,9,kimi-k2.5,Kimi K2.5,"1,9,12,13",0.23407492474119374,0.12284379177142174,1.9054680856541966,0.22821576763485477
4,9,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,9,12,13",0.14619119135222686,0.07223246458742265,2.0238987024358317,0.16033755274261605
4,9,mistral-small-24b,Mistral-Small-24B,"1,9,12,13",0.1907097790848486,0.11426501516310743,1.669012854132301,0.18376068376068377
4,9,gemma-4-31b-it,Gemma 4 31B,"1,9,12,13",0.1614131769358057,0.10763634855850555,1.499615874167915,0.08888888888888889
4,9,llama-3.1-8b,Llama 3.1-8B,"1,9,12,13",0.10123209036342902,0.08594168006824564,1.177916120362569,0.07142857142857142
4,10,deepseek-r1,DeepSeek-R1,"1,2,4,12",0.2041286355577766,0.10702059235151046,1.907377179219057,0.16806722689075632
4,10,kimi-k2.5,Kimi K2.5,"1,2,4,12",0.21742731577645463,0.12407218171470868,1.7524259892230036,0.15319148936170213
4,10,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,2,4,12",0.13806989518186022,0.0942669200709133,1.4646696325497393,0.08438818565400844
4,10,mistral-small-24b,Mistral-Small-24B,"1,2,4,12",0.1749168371708787,0.14114323260360687,1.2392860354992943,0.1111111111111111
4,10,gemma-4-31b-it,Gemma 4 31B,"1,2,4,12",0.18346499494360483,0.11825892605250132,1.5513839087474472,0.15311004784688995
4,10,llama-3.1-8b,Llama 3.1-8B,"1,2,4,12",0.10251646996476518,0.09230901841824597,1.110579136485559,0.07142857142857142
4,11,deepseek-r1,DeepSeek-R1,"1,8,11,12",0.1975883075412245,0.11510858123352856,1.7165384667574326,0.18143459915611815
4,11,kimi-k2.5,Kimi K2.5,"1,8,11,12",0.24227293654143864,0.11621189433075124,2.0847516335281866,0.19166666666666668
4,11,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,8,11,12",0.14404516382985358,0.09676783929423437,1.4885644329813623,0.09745762711864407
4,11,mistral-small-24b,Mistral-Small-24B,"1,8,11,12",0.15991140874521248,0.12961454598630992,1.2337458541273798,0.08547008547008547
4,11,gemma-4-31b-it,Gemma 4 31B,"1,8,11,12",0.1776225218620183,0.09828812400340559,1.807161583996291,0.08878504672897196
4,11,llama-3.1-8b,Llama 3.1-8B,"1,8,11,12",0.0977620342581279,0.09590604154589176,1.0193521980713596,0.06167400881057269
4,12,deepseek-r1,DeepSeek-R1,"1,6,13,14",0.20087072367734235,0.141335061833019,1.4212377386912105,0.09663865546218488
4,12,kimi-k2.5,Kimi K2.5,"1,6,13,14",0.23167133074945753,0.1491049489149692,1.5537467564646286,0.16666666666666666
4,12,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,6,13,14",0.14025692836207096,0.10542902857042151,1.330344500598202,0.1440677966101695
4,12,mistral-small-24b,Mistral-Small-24B,"1,6,13,14",0.17832104492572975,0.14466898820940385,1.2326141706860878,0.07296137339055794
4,12,gemma-4-31b-it,Gemma 4 31B,"1,6,13,14",0.21255044143485524,0.08900652343084427,2.3880321715969655,0.19626168224299065
4,12,llama-3.1-8b,Llama 3.1-8B,"1,6,13,14",0.0998288922076451,0.08382455756478337,1.1909265626662313,0.13596491228070176
4,13,deepseek-r1,DeepSeek-R1,"0,2,12,13",0.23369995973964028,0.10914159453851238,2.1412547684299725,0.23404255319148937
4,13,kimi-k2.5,Kimi K2.5,"0,2,12,13",0.2152160473778901,0.11069158370022288,1.9442855561696761,0.1794871794871795
4,13,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,2,12,13",0.13011524355239462,0.1013471239898579,1.2838572860283202,0.10126582278481013
4,13,mistral-small-24b,Mistral-Small-24B,"0,2,12,13",0.15075602789082965,0.10040663446357956,1.5014548460491752,0.1702127659574468
4,13,gemma-4-31b-it,Gemma 4 31B,"0,2,12,13",0.16477843081082377,0.1062844887727426,1.5503525746184175,0.11627906976744186
4,13,llama-3.1-8b,Llama 3.1-8B,"0,2,12,13",0.10541829797105033,0.09453051634843959,1.1151774267526304,0.06167400881057269
4,14,deepseek-r1,DeepSeek-R1,"5,6,8,11",0.2033813884086857,0.1375171759137443,1.4789526257887509,0.1518987341772152
4,14,kimi-k2.5,Kimi K2.5,"5,6,8,11",0.2757588095722636,0.12880234856325654,2.1409455079682402,0.22268907563025211
4,14,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"5,6,8,11",0.1347366786413164,0.08377958220438975,1.6082281039861366,0.13247863247863248
4,14,mistral-small-24b,Mistral-Small-24B,"5,6,8,11",0.1683731705790337,0.12076808769614797,1.3941859458987207,0.07234042553191489
4,14,gemma-4-31b-it,Gemma 4 31B,"5,6,8,11",0.18614448698551062,0.0820757479612604,2.2679596788246204,0.22018348623853212
4,14,llama-3.1-8b,Llama 3.1-8B,"5,6,8,11",0.08747753842593228,0.11714080008304069,0.7467725878935415,0.03896103896103896
4,15,deepseek-r1,DeepSeek-R1,"6,9,11,12",0.2014465859070873,0.11445118046867946,1.7601092892372123,0.2288135593220339
4,15,kimi-k2.5,Kimi K2.5,"6,9,11,12",0.24779840469783393,0.14425844429519286,1.7177393386467523,0.14225941422594143
4,15,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"6,9,11,12",0.15470168114071792,0.0966191470395266,1.601149315439826,0.11440677966101695
4,15,mistral-small-24b,Mistral-Small-24B,"6,9,11,12",0.16769770776727644,0.10807042925852334,1.5517446254064027,0.13191489361702127
4,15,gemma-4-31b-it,Gemma 4 31B,"6,9,11,12",0.19839509347259351,0.09062667493432905,2.1891467784331367,0.20179372197309417
4,15,llama-3.1-8b,Llama 3.1-8B,"6,9,11,12",0.08547081699608054,0.10686045015254612,0.7998358314424905,0.06060606060606061
4,16,deepseek-r1,DeepSeek-R1,"2,3,5,12",0.23484945811038013,0.12121236554184853,1.9375041239443382,0.1825726141078838
4,16,kimi-k2.5,Kimi K2.5,"2,3,5,12",0.23174883673574018,0.10142575446344915,2.284911144725629,0.0970464135021097
4,16,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,3,5,12",0.13659721197949068,0.09698012238445697,1.4085073169734745,0.08898305084745763
4,16,mistral-small-24b,Mistral-Small-24B,"2,3,5,12",0.16092132787474933,0.12602065744087046,1.2769440434815573,0.10683760683760683
4,16,gemma-4-31b-it,Gemma 4 31B,"2,3,5,12",0.1637417286893241,0.11950141888900513,1.3702074018167942,0.11467889908256881
4,16,llama-3.1-8b,Llama 3.1-8B,"2,3,5,12",0.08552922082460808,0.08941388938427103,0.9565540814026338,0.07174887892376682
4,17,deepseek-r1,DeepSeek-R1,"4,5,6,12",0.21762516978665494,0.12317713579893982,1.7667659535604174,0.24152542372881355
4,17,kimi-k2.5,Kimi K2.5,"4,5,6,12",0.2434777022442483,0.14227480538642984,1.7113198755249972,0.19574468085106383
4,17,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"4,5,6,12",0.1541204525468869,0.1118838927590562,1.3775034881811612,0.08860759493670886
4,17,mistral-small-24b,Mistral-Small-24B,"4,5,6,12",0.16658797341490914,0.12799635263111153,1.3015056287972482,0.0811965811965812
4,17,gemma-4-31b-it,Gemma 4 31B,"4,5,6,12",0.21669050539428467,0.10171404336658375,2.1303892581805894,0.2350230414746544
4,17,llama-3.1-8b,Llama 3.1-8B,"4,5,6,12",0.0864630068701622,0.11798630384204228,0.7328224044200686,0.0410958904109589
4,18,deepseek-r1,DeepSeek-R1,"1,6,11,12",0.19404300500269306,0.10419529740314099,1.8623009851579309,0.21940928270042195
4,18,kimi-k2.5,Kimi K2.5,"1,6,11,12",0.24472626811748963,0.15080563174400427,1.6227926323926523,0.1375
4,18,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,6,11,12",0.1571444103278675,0.08709012471291855,1.8043883947333172,0.1483050847457627
4,18,mistral-small-24b,Mistral-Small-24B,"1,6,11,12",0.16264923883463664,0.1299459222038916,1.251668663980328,0.09829059829059829
4,18,gemma-4-31b-it,Gemma 4 31B,"1,6,11,12",0.20511801632689408,0.10501871046701665,1.953156874758196,0.12093023255813953
4,18,llama-3.1-8b,Llama 3.1-8B,"1,6,11,12",0.08719823163779457,0.11268019141026661,0.7738559062285165,0.0603448275862069
4,19,deepseek-r1,DeepSeek-R1,"0,5,10,12",0.23368241312001692,0.14877378890117132,1.570723007365561,0.14468085106382977
4,19,kimi-k2.5,Kimi K2.5,"0,5,10,12",0.25093985585831263,0.12942084182294541,1.9389447041428742,0.16170212765957448
4,19,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,5,10,12",0.13648238892388295,0.10006578376413885,1.3639266469503728,0.08860759493670886
4,19,mistral-small-24b,Mistral-Small-24B,"0,5,10,12",0.16017804020853466,0.09472642191694805,1.6909541917351392,0.1574468085106383
4,19,gemma-4-31b-it,Gemma 4 31B,"0,5,10,12",0.1958138740051424,0.11968670947020024,1.636053617581461,0.14349775784753363
4,19,llama-3.1-8b,Llama 3.1-8B,"0,5,10,12",0.07543233059562321,0.09994983744522853,0.7547018837020054,0.04824561403508772
4,20,deepseek-r1,DeepSeek-R1,"3,9,11,14",0.20153762525070545,0.10664384882021666,1.8898195018304667,0.225
4,20,kimi-k2.5,Kimi K2.5,"3,9,11,14",0.24330994403671335,0.17438849963861544,1.3952178299654137,0.1297071129707113
4,20,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"3,9,11,14",0.14304211260085078,0.093115501123946,1.5361793780226507,0.13135593220338984
4,20,mistral-small-24b,Mistral-Small-24B,"3,9,11,14",0.17537979766917317,0.11094895427058106,1.5807251075252038,0.2
4,20,gemma-4-31b-it,Gemma 4 31B,"3,9,11,14",0.1766651349275547,0.12886989694188533,1.37087977192395,0.07373271889400922
4,20,llama-3.1-8b,Llama 3.1-8B,"3,9,11,14",0.07023733763231879,0.07851830783532703,0.8945345304642129,0.05752212389380531
4,21,deepseek-r1,DeepSeek-R1,"8,9,13,14",0.1998076737719287,0.1192900092147455,1.6749740828021529,0.19742489270386265
4,21,kimi-k2.5,Kimi K2.5,"8,9,13,14",0.22711345886940415,0.13831940996024358,1.6419493036782196,0.20425531914893616
4,21,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"8,9,13,14",0.1465097510669445,0.0990479616927467,1.4791798696618048,0.13983050847457626
4,21,mistral-small-24b,Mistral-Small-24B,"8,9,13,14",0.1637603073250825,0.12407601061883994,1.3198385933615506,0.1148936170212766
4,21,gemma-4-31b-it,Gemma 4 31B,"8,9,13,14",0.17489165793603467,0.11271793745147353,1.5515867473296139,0.11467889908256881
4,21,llama-3.1-8b,Llama 3.1-8B,"8,9,13,14",0.10494340812555755,0.066079473704215,1.5881392850570408,0.12556053811659193
4,22,deepseek-r1,DeepSeek-R1,"4,6,7,9",0.21251786228134184,0.11591259849907036,1.833431956777729,0.16317991631799164
4,22,kimi-k2.5,Kimi K2.5,"4,6,7,9",0.2309085707839085,0.15109197661797097,1.5282649413459597,0.16317991631799164
4,22,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"4,6,7,9",0.157304192242755,0.11815006063375917,1.3313932417721355,0.08898305084745763
4,22,mistral-small-24b,Mistral-Small-24B,"4,6,7,9",0.1983160840318873,0.11175502726863008,1.7745607412826887,0.23076923076923078
4,22,gemma-4-31b-it,Gemma 4 31B,"4,6,7,9",0.18417415610671287,0.1073324135226396,1.7159229915934486,0.15
4,22,llama-3.1-8b,Llama 3.1-8B,"4,6,7,9",0.08234369011151005,0.08558806803750564,0.9620931047938379,0.037209302325581395
4,23,deepseek-r1,DeepSeek-R1,"5,10,13,14",0.2264021005291625,0.15540954088189687,1.4568095320557972,0.1652542372881356
4,23,kimi-k2.5,Kimi K2.5,"5,10,13,14",0.24697322509315908,0.1462927490901164,1.6882123456510034,0.1794871794871795
4,23,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"5,10,13,14",0.14541714051089272,0.08059981641048995,1.8041869943014768,0.19574468085106383
4,23,mistral-small-24b,Mistral-Small-24B,"5,10,13,14",0.16154552710678294,0.11700433093475517,1.3806798929252044,0.11914893617021277
4,23,gemma-4-31b-it,Gemma 4 31B,"5,10,13,14",0.1775739914535014,0.12096433257424719,1.4679863698211002,0.2009132420091324
4,23,llama-3.1-8b,Llama 3.1-8B,"5,10,13,14",0.08394692275047934,0.09403269321369535,0.8927418739321286,0.08695652173913043
4,24,deepseek-r1,DeepSeek-R1,"0,1,6,7",0.20721482996305068,0.12851014385769946,1.612439483318155,0.1506276150627615
4,24,kimi-k2.5,Kimi K2.5,"0,1,6,7",0.22151194811530744,0.150939081198647,1.4675586094484128,0.0
4,24,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,1,6,7",0.12892324098659447,0.1005008073038882,1.2828080136387785,0.08050847457627118
4,24,mistral-small-24b,Mistral-Small-24B,"0,1,6,7",0.17330402675840634,0.12946851560583397,1.3385804722287022,0.14102564102564102
4,24,gemma-4-31b-it,Gemma 4 31B,"0,1,6,7",0.1969581827121582,0.10924227829827564,1.8029483253212886,0.09734513274336283
4,24,llama-3.1-8b,Llama 3.1-8B,"0,1,6,7",0.09269765455365472,0.09297091057633809,0.9970608438597683,0.07441860465116279
4,25,deepseek-r1,DeepSeek-R1,"2,4,5,7",0.23008385829187225,0.12874691646281272,1.7871018942681218,0.18672199170124482
4,25,kimi-k2.5,Kimi K2.5,"2,4,5,7",0.22096957370524092,0.14049259877763942,1.5728200320002201,0.0
4,25,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,4,5,7",0.1470547811328489,0.09046247115345514,1.6255888133256269,0.13983050847457626
4,25,mistral-small-24b,Mistral-Small-24B,"2,4,5,7",0.16909617010906977,0.1387774170176588,1.2184703660218221,0.0815450643776824
4,25,gemma-4-31b-it,Gemma 4 31B,"2,4,5,7",0.1693682161950801,0.12234387973269913,1.3843619849650124,0.11627906976744186
4,25,llama-3.1-8b,Llama 3.1-8B,"2,4,5,7",0.11831774902588618,0.10335373815460161,1.1447844184300395,0.08658008658008658
4,26,deepseek-r1,DeepSeek-R1,"2,4,5,10",0.24762184588350764,0.13355046405881593,1.8541444062257575,0.18565400843881857
4,26,kimi-k2.5,Kimi K2.5,"2,4,5,10",0.2290916298671513,0.11051491914300761,2.072947540871871,0.1940928270042194
4,26,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"2,4,5,10",0.14903808077688296,0.08562494281721555,1.7405918868177943,0.1623931623931624
4,26,mistral-small-24b,Mistral-Small-24B,"2,4,5,10",0.15884955740654488,0.14010352380154414,1.133801299898455,0.09012875536480687
4,26,gemma-4-31b-it,Gemma 4 31B,"2,4,5,10",0.17967763527146535,0.11239071410977852,1.5986875490083976,0.1689497716894977
4,26,llama-3.1-8b,Llama 3.1-8B,"2,4,5,10",0.08915200717861918,0.09370179637330632,0.9514439490939869,0.048034934497816595
4,27,deepseek-r1,DeepSeek-R1,"8,11,12,14",0.19408310629715045,0.12149372434312881,1.5974743333162704,0.1350210970464135
4,27,kimi-k2.5,Kimi K2.5,"8,11,12,14",0.24476622531025946,0.13938995657529238,1.7559817889608669,0.1518987341772152
4,27,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"8,11,12,14",0.1320628423947659,0.1038500380078261,1.2716686958247785,0.08438818565400844
4,27,mistral-small-24b,Mistral-Small-24B,"8,11,12,14",0.15197933903225,0.11938192726175678,1.2730514787135254,0.07692307692307693
4,27,gemma-4-31b-it,Gemma 4 31B,"8,11,12,14",0.18562910019177112,0.11771593112789507,1.5769241972022487,0.11848341232227488
4,27,llama-3.1-8b,Llama 3.1-8B,"8,11,12,14",0.083930904729123,0.07401274541575825,1.134006099323172,0.09649122807017543
4,28,deepseek-r1,DeepSeek-R1,"5,6,12,13",0.21264015765452565,0.12202836723086102,1.7425469378955099,0.16455696202531644
4,28,kimi-k2.5,Kimi K2.5,"5,6,12,13",0.24896246817374557,0.12337378780675909,2.01795269967472,0.189873417721519
4,28,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"5,6,12,13",0.14634912594083294,0.0926846292726078,1.5790010392163834,0.10548523206751055
4,28,mistral-small-24b,Mistral-Small-24B,"5,6,12,13",0.1646552866638354,0.10439044935535743,1.5773022118463091,0.09401709401709402
4,28,gemma-4-31b-it,Gemma 4 31B,"5,6,12,13",0.2130409187699759,0.08890967168300601,2.396150100852257,0.271889400921659
4,28,llama-3.1-8b,Llama 3.1-8B,"5,6,12,13",0.10119409206504901,0.10281585279594355,0.9842265498287194,0.07894736842105263
4,29,deepseek-r1,DeepSeek-R1,"7,9,11,13",0.22011658533291054,0.11059214757045445,1.990345518814361,0.175
4,29,kimi-k2.5,Kimi K2.5,"7,9,11,13",0.24673443720840713,0.15580459860874624,1.5836146006704352,0.0
4,29,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"7,9,11,13",0.1426008822553013,0.09442571472557337,1.5101911875354925,0.09787234042553192
4,29,mistral-small-24b,Mistral-Small-24B,"7,9,11,13",0.1720804530758779,0.11702240977581103,1.4704914503601991,0.0851063829787234
4,29,gemma-4-31b-it,Gemma 4 31B,"7,9,11,13",0.17161828131813028,0.09358070626561293,1.8339066690843404,0.14864864864864866
4,29,llama-3.1-8b,Llama 3.1-8B,"7,9,11,13",0.09681235296168653,0.09629698892295581,1.0053518188314594,0.04888888888888889
4,30,deepseek-r1,DeepSeek-R1,"0,2,3,9",0.2373973079584043,0.13074848915299658,1.8156791676622097,0.20416666666666666
4,30,kimi-k2.5,Kimi K2.5,"0,2,3,9",0.21853907189358954,0.09036325784801615,2.4184505638470335,0.2572614107883817
4,30,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"0,2,3,9",0.13757755684615824,0.08515239823075077,1.6156627376875847,0.13983050847457626
4,30,mistral-small-24b,Mistral-Small-24B,"0,2,3,9",0.1872955259221736,0.12339931903176209,1.5178003200646926,0.14957264957264957
4,30,gemma-4-31b-it,Gemma 4 31B,"0,2,3,9",0.15270819334674504,0.0996864771597844,1.5318847420194592,0.11312217194570136
4,30,llama-3.1-8b,Llama 3.1-8B,"0,2,3,9",0.09414906764419524,0.11056188895391081,0.8515508240225755,0.07079646017699115
4,31,deepseek-r1,DeepSeek-R1,"1,10,11,14",0.1965383884523212,0.13032206524671272,1.5080975587691487,0.15481171548117154
4,31,kimi-k2.5,Kimi K2.5,"1,10,11,14",0.23842529951784389,0.15442348400101563,1.5439704722390266,0.17372881355932204
4,31,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,10,11,14",0.14125644769803158,0.12145016120504228,1.1630815990400432,0.08898305084745763
4,31,mistral-small-24b,Mistral-Small-24B,"1,10,11,14",0.1753024799397463,0.13221020685840643,1.3259375664353248,0.15021459227467812
4,31,gemma-4-31b-it,Gemma 4 31B,"1,10,11,14",0.17445017537408558,0.11559532072001602,1.5091456495598312,0.1085972850678733
4,31,llama-3.1-8b,Llama 3.1-8B,"1,10,11,14",0.07851367273293122,0.09907374803267477,0.7924770617039462,0.03524229074889868
4,32,deepseek-r1,DeepSeek-R1,"1,7,8,9",0.20219741763991936,0.12752691307131278,1.5855274213910517,0.13617021276595745
4,32,kimi-k2.5,Kimi K2.5,"1,7,8,9",0.2297090935756601,0.11965877047893418,1.9197012693365438,0.21008403361344538
4,32,qwen3-next-80b-instruct,Qwen3-Next-80B-A3B-Instruct,"1,7,8,9",0.13972271724233612,0.10351191822551561,1.349822509693329,0.1271186440677966
4,32,mistral-small-24b,Mistral-Small-24B,"1,7,8,9",0.20099132295286626,0.12897470425025953,1.5583778549541571,0.1752136752136752
4,32,gemma-4-31b-it,Gemma 4 31B,"1,7,8,9",0.15250106933635163,0.09985307499927026,1.527254612213656,0.16216216216216217
